#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-04-07T09:10:27 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-04-07T09:10:28	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.all=2&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/ApJ/900/124/table1&-order=I&-out=Seq&-out=Name&-out=PGC&-out=fGroup&-out=Dist&-out=DDist&-out=AvgDist&-out=GDist&-out=RAJ2000&-out=DEJ2000&-out.all=2&-out=Class&-out=HType&-out=NUV-B&-out=logMgal&-out=logSFR&-out=Sigma&-out=e_Sigma&-out=logLHa&-out=n_logLHa&-out=logMBHsig&-out=b_logMBHsig&-out=B_logMBHsig&-out=logMBHgal&-out.all=2&-out=b_logMBHgal&-out=B_logMBHgal&-out=NH0&-out=PapI&-out=ObsID&-out=Inst&-out=Exp&-out=Offset&-out=fAGN&-out=H0&-out=e_H0&-out=H1&-out=e_H1&-out.all=2&-out=H2&-out=e_H2&-out=NH-HR&-out=b_NH-HR&-out=B_NH-HR&-out=F2-10keV&-out=b_F2-10keV&-out=B_F2-10keV&-out=logLXlim&-out=logLX&-out=b_logLX&-out=B_logLX&-out=logEdd&-out.all=2&-out=b_logEdd&-out=B_logEdd&-out=Model&-out=Norm1&-out=logL1&-out=Norm2&-out=logL2&-out=NH&-out=b_NH&-out=B_NH&-out=Gam&-out=b_Gam&-out=B_Gam&-out=Temp&-out=b_Temp&-out=B_Temp&-out=Chi2&-out=DOF&-out=Note&-out=SimbadName&-out=NED&NED=NED&-out.all=2&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_19000124
#Name: J/ApJ/900/124
#Title: Galaxies within 150Mpc observed with Chandra (Bi+, 2020)
#INFO	ivoid=ivo://cds.vizier/j/apj/900/124	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apj/900/124	    IVOID of underlying data collection
#INFO	creator=Bi S.	    First author or institution
#INFO	cites=bibcode:2020ApJ...900..124B	    Article or Data origin sources
#INFO	journal=ApJ	    Journal name
#INFO	original_date=2020	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJ/900/124	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.19000124	    Dataset identifier that can be used for citation
#INFO	publication_date=2022-10-14	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJ_900_124_table1:
#Name: J/ApJ/900/124/table1
#Title: General information for galaxies and AGNs in our sample
#Column	Seq	(I4)	[1/1964] Running sequence number	[ucd=meta.id]
#Column	Name	(a28)	Common name of the galaxy	[ucd=meta.id;meta.main]
#Column	PGC	(I7)	[101/3097920]? PGC number of the galaxy	[ucd=meta.id]
#Column	fGroup	(A1)	In Tully (2015, J/AJ/149/171) or not (Y=Yes; 1557 occurrences)	[ucd=meta.code]
#Column	Dist	(F6.2)	[0.03/149] Distance used in the catalog	[ucd=pos.distance;pos.heliocentric]
#Column	DDist	(F6.2)	[0.03/149]? Direct distance	[ucd=pos.distance;pos.heliocentric]
#Column	AvgDist	(F6.2)	[3.18/147]? Group mean direct distance	[ucd=pos.distance;pos.heliocentric]
#Column	GDist	(F6.2)	[0.86/218]? Group redshift distance (1)	[ucd=pos.distance;pos.heliocentric]
#Column	RAJ2000	(A11)	Hour of Right Ascension (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(A12)	Degree of Declination (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Class	(a9)	Nuclear spec. classification (2)	[ucd=meta.code.class]
#Column	HType	(a22)	Hubble type quoted in NED	[ucd=meta.note;src.morph.type]
#Column	NUV-B	(F5.2)	[0.4/7.3]? (NUV-B) color index (3)	[ucd=phot.color;em.UV;em.opt]
#Column	logMgal	(F5.2)	[7.7/11.9]? Log of host galaxy mass	[ucd=phys.mass]
#Column	logSFR	(F5.2)	[0.01/2.1]? Log of host star formation rate	[ucd=meta.id]
#Column	Sigma	(F5.1)	[4/478]? Central velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	e_Sigma	(F5.1)	[1/132]? Error of sigma	[ucd=stat.error]
#Column	logLHa	(F5.2)	[34.9/41.53]? Log of Halpha luminosity (4)	[ucd=phys.luminosity;em.line.Halpha]
#Column	n_logLHa	(A2)	Note of logLHa (5)	[ucd=meta.note]
#Column	logMBHsig	(F5.2)	[2.8/10.3]? Log of black hole mass (6)	[ucd=phys.mass]
#Column	b_logMBHsig	(F5.2)	[1.2/10.2]? Lower limit of logMBHsig	[ucd=phys.mass;stat.min]
#Column	B_logMBHsig	(F5.2)	[3.5/10.4]? Upper limit of logMBHsig	[ucd=phys.mass;stat.max]
#Column	logMBHgal	(F5.2)	[2.3/9.6]? Log of black hole mass (7)	[ucd=phys.mass]
#Column	b_logMBHgal	(F5.2)	[1.65/9]? Lower limit of logMBHgal	[ucd=phys.mass;stat.min]
#Column	B_logMBHgal	(F5.2)	[2.95/10.3]? Upper limit of logMBHgal	[ucd=phys.mass;stat.max]
#Column	NH0	(F7.4)	[0.0047/0.77] Galactic absorption	[ucd=phys.columnDensity]
#Column	PapI	(I3)	[1/719]? Galaxy number in Paper I (She+, 2017, J/ApJ/835/223)	[ucd=meta.id.cross]
#Column	ObsID	(I5)	[80/21091] Chandra observation ID	[ucd=meta.id;obs]
#Column	Inst	(A6)	Chandra instrument	[ucd=instr]
#Column	Exp	(F5.1)	[1/190] Exposure time of the observation	[ucd=time.duration;obs.exposure]
#Column	Offset	(F5.2)	[0.02/2.61]? Offset to galaxy center	[ucd=pos.angDistance;arith.diff]
#Column	fAGN	(A1)	AGN flag: Y=Yes	[ucd=meta.code]
#Column	H0	(F8.5)	[-1.01/0.98]? Hardness ratio H0 (8)	[ucd=phot.flux;arith.ratio]
#Column	e_H0	(F8.5)	[0.0014/1.17]? Error of H0	[ucd=stat.error]
#Column	H1	(F8.5)	[-0.74/0.88]? Hardness ratio H1 (8)	[ucd=phot.flux;arith.ratio]
#Column	e_H1	(F8.5)	[0.0028/0.84]? Error of H1	[ucd=stat.error]
#Column	H2	(F8.5)	[-0.77/0.98]? Hardness ratio H2 (8)	[ucd=phot.flux;arith.ratio]
#Column	e_H2	(F8.5)	[0.0014/1.15]? Error of H2	[ucd=stat.error]
#Column	NH-HR	(F5.2)	[0.01/12]? Extragalactic NH from HR (9)	[ucd=phys.columnDensity]
#Column	b_NH-HR	(F5.2)	[0/8.02]? Lower limit of NH-HR	[ucd=phys.columnDensity;stat.min]
#Column	B_NH-HR	(F5.2)	[0.01/26.4]? Upper limit of NH-HR	[ucd=phys.columnDensity;stat.max]
#Column	F2-10keV	(F8.2)	[0.04/46000]? Observed flux in 2-10keV	[ucd=phot.flux;em.X-ray]
#Column	b_F2-10keV	(F8.2)	[0.0/39000]? Lower limit of F2-10keV	[ucd=phot.flux;em.X-ray;stat.min]
#Column	B_F2-10keV	(F9.2)	[0.01/309221]? Upper limit of F2-10keV	[ucd=phot.flux;em.X-ray;stat.max]
#Column	logLXlim	(F5.2)	[32.26/41.5] Log 2-10keV limiting luminosity	[ucd=phys.luminosity;em.X-ray;stat.max]
#Column	logLX	(F5.2)	[35.94/45.7]? Log of 2-10keV luminosity	[ucd=phys.luminosity]
#Column	b_logLX	(F5.2)	[35.8/43.4]? Lower limit of LogLX	[ucd=phys.luminosity;stat.min]
#Column	B_logLX	(F5.2)	[30.48/44]? Upper limit of LogLX	[ucd=phys.luminosity;stat.max]
#Column	logEdd	(F5.2)	[-8/-0.25]? Log of Eddington ratio (10)	[ucd=phys.luminosity;arith.ratio]
#Column	b_logEdd	(F6.2)	[-46.31/0.54]? Lower limit of logEdd	[ucd=phys.luminosity;arith.ratio;stat.min]
#Column	B_logEdd	(F6.2)	[-46.12/43.77]? Upper limit of logEdd	[ucd=phys.luminosity;arith.ratio;stat.max]
#Column	Model	(a13)	? Best fit model (11)	[ucd=stat.param;meta.modelled]
#Column	Norm1	(F5.2)	[-6.2/-2.18]? Log power-law normalization (12)	[ucd=stat.fit.param]
#Column	logL1	(F6.2)	[-12.5/95]? Log power-law luminosity (13)	[ucd=phys.luminosity]
#Column	Norm2	(F5.2)	[-7.1/-0.97]? Log normalization of the 2nd component (12)	[ucd=stat.fit.param]
#Column	logL2	(F6.2)	[-27.1/43.3]? Log luminosity for the 2nd component (13)	[ucd=phys.luminosity]
#Column	NH	(F6.2)	[0/430]? Extragalactic absorption	[ucd=phys.columnDensity]
#Column	b_NH	(F6.2)	[0/360]? Lower limit of NH	[ucd=phys.columnDensity;stat.min]
#Column	B_NH	(F7.2)	[0.02/1685]? Upper limit of NH	[ucd=phys.columnDensity;stat.max]
#Column	Gam	(F5.2)	[0.35/4.3]? Power-law photon index	[ucd=meta.code;spect.index]
#Column	b_Gam	(F5.2)	[-3/3.2]? Lower limit of Gam (14)	[ucd=meta.note]
#Column	B_Gam	(F5.2)	[0.56/10]? Upper limit of Gam (14)	[ucd=meta.note]
#Column	Temp	(F5.2)	[0.02/80]? Temperature of mekal or bbody	[ucd=phys.temperature]
#Column	b_Temp	(F5.2)	[0.02/1.8]? Lower limit of Temp	[ucd=phys.temperature;stat.min]
#Column	B_Temp	(F5.2)	[0.03/3]? Upper limit of Temp	[ucd=phys.temperature;stat.max]
#Column	Chi2	(F5.1)	[0.2/654.3]? Chi-square	[ucd=stat.fit.chi2]
#Column	DOF	(I3)	[2/493]? Degree of freedom	[ucd=stat.fit.dof]
#Column	Note	(a13)	Note on luminosity (15)	[ucd=meta.note]
#Column	SimbadName	(a28)	Simbad column added by the CDS	[ucd=meta.id]
#Column	NED	(A3)	NED column added by the CDS	[ucd=meta.ref.url]
Seq	Name	PGC	fGroup	Dist	DDist	AvgDist	GDist	RAJ2000	DEJ2000	Class	HType	NUV-B	logMgal	logSFR	Sigma	e_Sigma	logLHa	n_logLHa	logMBHsig	b_logMBHsig	B_logMBHsig	logMBHgal	b_logMBHgal	B_logMBHgal	NH0	PapI	ObsID	Inst	Exp	Offset	fAGN	H0	e_H0	H1	e_H1	H2	e_H2	NH-HR	b_NH-HR	B_NH-HR	F2-10keV	b_F2-10keV	B_F2-10keV	logLXlim	logLX	b_logLX	B_logLX	logEdd	b_logEdd	B_logEdd	Model	Norm1	logL1	Norm2	logL2	NH	b_NH	B_NH	Gam	b_Gam	B_Gam	Temp	b_Temp	B_Temp	Chi2	DOF	Note	SimbadName	NED
1748	NGC 838 S                   	   8254	Y	 34.00	      	 34.00	 53.57	02 09 42.73	-10 11 01.64	         	S0? pec               	     	10.24	     	     	     	     	  	     	     	     	 7.58	 6.93	 8.23	 0.0260	   	15667	ACIS-S	 58.3	 0.52	Y	-0.29322	 0.05586	 0.24275	 0.05441	-0.09579	 0.05664	     	     	 0.68	    9.86	    8.01	    11.52	38.88	40.14	40.06	40.21	-4.35	 -4.43	 -4.27	PL           	-4.73	 40.32	     	      	      	      	   0.13	 1.53	 1.40	 1.77	     	     	     	  1.3	 35	Fit          	PGC 8254                    	NED
1749	NGC 855                     	   8557	Y	  8.83	  8.83	      	  4.86	02 14 03.61	+27 52 37.80	         	E                     	     	 9.09	     	     	     	     	  	     	     	     	 6.04	 5.39	 6.69	 0.0585	173	 9550	ACIS-S	 58.7	 1.64	Y	 0.07143	 0.10823	 0.38095	 0.10020	 0.10714	 0.10787	 0.94	 0.31	 1.73	    1.20	    0.90	     1.50	37.07	38.37	38.04	38.71	-4.58	 -4.91	 -4.24	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 8557                    	NED
1750	NGC 890                     	   8997	Y	 26.30	 26.30	      	 54.00	02 22 01.01	+33 15 57.93	         	SAB0^-(r)?            	     	10.66	     	208.8	  4.7	     	  	 8.41	 8.36	 8.46	 8.14	 7.49	 8.79	 0.0601	   	19325	ACIS-S	 34.6	 0.68	Y	-0.33594	 0.30623	 0.51259	 0.20513	-0.28028	 0.30383	     	     	 0.99	    0.37	    0.19	     0.63	38.26	38.53	38.09	38.84	-6.51	 -6.96	 -6.20	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 8997                    	NED
1751	NGC 891                     	   9031	Y	  9.12	  9.12	      	  4.43	02 22 33.03	+42 20 53.20	H        	SA(s)b?               	     	10.68	     	 73.1	 10.2	38.85	L 	 6.04	 5.70	 6.33	 7.02	 6.37	 7.67	 0.0676	174	 4613	ACIS-S	118.9	 1.52	Y	 0.95745	 0.03499	 0.00000	 0.14506	 0.95745	 0.03499	 9.04	 6.15	26.36	    0.91	    0.68	     1.14	36.92	38.38	38.01	39.05	-5.55	 -5.92	 -4.87	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 9031                    	NED
1752	NGC 922                     	   9172	Y	 29.80	 29.80	      	 41.29	02 25 04.40	-24 47 17.50	H        	SB(s)cd pec           	     	10.06	     	     	     	     	  	     	     	     	 6.02	 5.37	 6.67	 0.0152	175	10563	ACIS-S	 29.7	 0.83	Y	-0.66667	 0.12176	-0.36111	 0.15416	-0.08333	 0.16515	     	     	 0.24	    0.19	    0.04	     0.44	38.79	39.02	38.63	39.31	-3.90	 -4.30	 -3.62	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 9172                    	NED
1753	NGC 925                     	   9332	Y	  8.91	  8.91	      	  4.71	02 27 16.91	+33 34 44.00	H        	SAB(s)d               	     	 9.86	     	 71.9	     	38.36	  	 6.00	     	     	 5.71	 5.06	 6.36	 0.0566	176	 7104	ACIS-S	  2.2	 1.44	Y	-0.60000	 0.20086	-0.20000	 0.25127	-0.13333	 0.25435	     	     	 0.45	    1.56	    0.30	     4.33	38.82	38.75	38.30	39.11	-3.86	 -4.32	 -3.51	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 9332                    	NED
1754	NGC 936                     	   9359	Y	 28.10	 28.10	      	 15.71	02 27 37.46	-01 09 22.61	         	SB0^+(rs)             	 6.42	11.25	     	178.1	  3.2	     	  	 8.05	 8.01	 8.09	 8.92	 8.27	 9.57	 0.0274	   	19310	ACIS-S	  3.9	 1.26	Y	-0.38164	 0.30066	 0.38065	 0.19665	-0.22879	 0.29002	     	     	 0.86	    1.65	    0.62	     3.46	39.20	39.37	38.91	39.73	-6.46	 -6.91	 -6.10	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 9359                    	NED
1755	NGC 949                     	   9566	Y	 10.30	 10.30	      	  5.57	02 30 48.65	+37 08 12.50	         	SA(rs)b?              	     	 9.48	     	     	     	     	  	     	     	     	     	     	     	 0.0483	177	 7113	ACIS-S	  2.7	     	 	        	        	        	        	        	        	     	     	     	        	        	     1.72	38.58	     	     	37.79	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 9566                    	NED
1756	NGC 953                     	   9586	Y	 65.00	      	      	 65.00	02 31 09.77	+29 35 19.38	         	E                     	     	10.99	     	233.1	 15.6	     	  	 8.66	 8.50	 8.80	     	     	     	 0.0844	   	14899	ACIS-S	 52.4	     	 	        	        	        	        	        	        	     	     	 0.02	        	        	     0.42	38.96	     	     	39.97	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 9586                    	NED
1757	NGC 959                     	   9665	Y	 10.80	 10.80	      	  5.43	02 32 23.94	+35 29 40.80	H        	Sdm?                  	     	 9.34	     	 43.6	 20.4	38.71	  	 4.87	 3.45	 5.74	     	     	     	 0.0549	178	 7111	ACIS-S	  2.2	     	 	        	        	        	        	        	        	     	     	     	        	        	     1.97	39.01	     	     	38.23	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 9665                    	NED
1758	NGC 988                     	   9843	Y	 15.10	 15.10	      	 17.86	02 35 27.75	-09 21 22.30	H        	SB(s)cd?              	     	10.67	     	     	     	     	  	     	     	     	     	     	     	 0.0296	179	 3552	ACIS-S	  5.3	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.80	38.69	     	     	37.83	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 9843                    	NED
1759	NGC 991                     	   9846	Y	 18.80	 18.80	      	 17.86	02 35 32.68	-07 09 16.00	         	SAB(rs)c              	     	 9.19	     	     	     	     	  	     	     	     	     	     	     	 0.0259	180	 7861	ACIS-S	  5.0	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.75	38.73	     	     	37.87	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 9846                    	NED
1760	NSA 133302                  	  12358	Y	 62.50	      	 62.50	 75.43	03 19 04.64	+41 28 07.12	         	                      	     	10.09	     	     	     	     	  	     	     	     	     	     	     	 0.1322	   	12037	ACIS-I	 84.6	     	 	        	        	        	        	        	        	     	     	     	        	        	     3.49	40.30	     	     	39.41	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 12358                   	NED
1761	Phoenix Galaxy              	  22641	Y	 62.00	      	      	 62.00	08 04 05.84	+05 06 49.82	         	S?                    	 3.02	10.45	 0.03	     	     	     	  	     	     	     	 6.87	 6.22	 7.52	 0.0345	   	 4875	ACIS-S	 10.4	 0.17	Y	 0.32441	 0.02168	-0.06040	 0.02327	 0.52339	 0.01933	 1.70	 1.08	 2.35	46000.00	39000.00	 53000.00	39.50	45.68	     	     	-1.91	-43.77	 43.77	pileup       	     	      	     	      	 46.00	 39.00	  53.00	 1.54	 1.24	 1.81	 2.40	 1.80	 3.00	     	   	Ref.15       	PGC 22641                   	NED
1762	SBS 1344+527                	2415962	Y	101.00	101.00	101.00	129.86	13 46 40.81	+52 28 35.99	         	S0^-                  	     	10.49	     	     	     	     	  	     	     	     	 6.72	 6.07	 7.37	 0.0104	   	16111	ACIS-S	  9.9	 0.95	Y	-0.23227	 0.29179	 0.15535	 0.24196	-0.00451	 0.26638	     	     	 1.32	    0.80	    0.34	     1.55	39.90	40.47	40.07	40.97	-3.15	 -3.55	 -2.65	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 2415962                 	NED
1763	SBS 1415+437                	  51017	 	 13.60	 13.60	      	      	14 17 01.41	+43 30 05.50	         	                      	     	     	     	     	     	     	  	     	     	     	     	     	     	 0.0105	658	11291	ACIS-S	  5.1	     	 	        	        	        	        	        	        	     	     	     	        	        	     1.40	38.44	     	     	37.88	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 51017                   	NED
1764	SDSS J125736.13+272905.3    	       	 	115.00	115.00	      	      	12 57 36.15	+27 29 05.85	         	                      	     	     	     	     	     	     	  	     	     	     	     	     	     	 0.0083	   	12887	ACIS-I	 43.4	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.34	39.60	     	     	39.71	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	SDSS J125736.13+272905.3    	NED
1765	SDSS J1414-0208             	       	 	 23.00	 23.00	      	      	14 14 54.15	-02 08 22.90	         	                      	     	     	     	     	     	     	  	     	     	     	     	     	     	 0.0467	659	11293	ACIS-S	 16.7	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.23	38.40	     	     	37.65	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	SDSS J141454.14-020822.9    	NED
1766	SDSS J2230-0006             	  69018	 	 24.90	 24.90	      	      	22 30 36.80	-00 06 37.00	         	Im?                   	     	     	     	     	     	     	  	     	     	     	     	     	     	 0.0475	660	11294	ACIS-S	  7.7	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.52	38.79	     	     	38.00	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 69018                   	NED
1767	SHOC 357                    	       	 	 14.00	 14.00	      	      	12 01 22.31	+02 11 08.30	         	                      	     	     	     	     	     	     	  	     	     	     	     	     	     	 0.0175	661	11286	ACIS-S	  8.1	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.71	38.27	     	     	37.63	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	SHOC 357                    	NED
1768	Sagittarius Dwarf Spheroidal	       	 	  0.03	  0.03	      	      	18 55 19.50	-30 32 43.00	         	                      	     	     	     	     	     	     	  	     	     	     	     	     	     	 0.0896	662	 4448	ACIS-I	 29.8	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.20	32.52	     	     	32.04	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	Sagittarius Dwarf Spheroidal	NED
1769	Sculptor Dwarf Elliptical   	   3589	 	  0.09	  0.09	      	      	01 00 09.36	-33 42 32.50	         	E?                    	     	     	     	     	     	     	  	     	     	     	     	     	     	 0.0203	663	 9555	ACIS-S	 49.5	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.01	33.11	     	     	30.48	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 3589                    	NED
1770	Sextans A                   	  29653	 	  1.37	  1.37	      	      	10 11 00.80	-04 41 34.00	         	IBm                   	     	     	     	     	     	     	  	     	     	     	     	     	     	 0.0379	664	14896	ACIS-S	 29.3	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.16	36.17	     	     	35.48	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 29653                   	NED
1771	Small Magellanic Cloud      	   3085	 	  0.08	  0.08	      	      	00 52 44.78	-72 49 43.00	         	SB(s)m pec            	     	     	     	     	     	     	  	     	     	     	     	     	     	 0.4848	665	14669	ACIS-I	 47.4	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.31	33.70	     	     	32.96	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 3085                    	NED
1772	The Garland                 	  29167	 	  3.82	  3.82	      	      	10 03 42.00	+68 41 36.00	         	                      	     	     	     	     	     	     	  	     	     	     	     	     	     	 0.0505	666	 2076	ACIS-S	 53.4	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.10	36.44	     	     	34.38	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 29167                   	NED
1773	UGC 1003                    	   5307	Y	 62.50	 62.50	      	 72.57	01 25 44.24	-01 27 24.18	         	S0                    	     	10.39	     	158.4	  4.2	     	  	 7.78	 7.72	 7.84	 7.77	 7.12	 8.42	 0.0418	   	 7823	ACIS-S	 64.8	 0.29	Y	-0.48955	 0.52146	 0.03448	 0.49413	-0.23309	 0.51242	 0.08	 0.12	 1.36	    0.57	    0.37	     0.78	39.65	39.10	38.66	39.40	-5.58	 -6.02	 -5.28	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 5307                    	NED
1774	UGC 10050                   	  56139	Y	 59.29	      	      	 59.29	15 49 44.87	+18 31 36.70	         	S0                    	 6.07	10.60	     	     	     	     	  	     	     	     	 8.11	 7.46	 8.76	 0.0300	   	19510	ACIS-S	 19.8	 0.16	Y	 0.85058	 0.04972	 0.08040	 0.10886	 0.84357	 0.05092	 4.80	 3.30	 6.78	   11.69	    9.81	    13.59	39.32	41.60	41.32	41.98	-3.41	 -3.69	 -3.03	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 56139                   	NED
1775	UGC 10120                   	  56573	Y	 46.00	 46.00	 46.00	137.71	15 59 09.68	+35 01 47.35	         	SB(r)b                	 1.81	10.05	     	     	     	     	  	     	     	     	 6.01	 5.36	 6.66	 0.0211	   	11479	ACIS-S	  1.9	 0.55	Y	-0.64933	 0.01998	-0.09803	 0.02508	-0.18808	 0.02487	     	     	 0.13	  250.37	  223.36	   278.03	39.95	41.80	41.75	41.85	-1.11	 -1.16	 -1.06	PL           	-2.88	 42.23	     	      	      	      	       	 2.21	 2.13	 2.29	     	     	     	  1.3	 83	Fit          	PGC 56573                   	NED
1776	UGC 10186                   	       	 	121.00	121.00	      	      	16 05 22.78	+17 45 18.20	         	pair                  	     	     	     	     	     	     	  	     	     	     	     	     	     	 0.0334	   	17038	ACIS-S	  7.8	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.93	40.24	     	     	39.74	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	UGC 10186                   	NED
1777	UGC 10417                   	  58344	Y	133.00	133.00	143.25	134.57	16 29 40.76	+40 41 13.12	         	Sbc                   	     	10.72	     	     	     	     	  	     	     	     	     	     	     	 0.0096	   	12816	ACIS-I	  4.9	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.04	40.64	     	     	39.98	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 58344                   	NED
1778	UGC 10641                   	  59333	 	 84.00	 84.00	      	      	16 58 06.47	+58 53 08.19	         	Scd?                  	     	     	     	     	     	     	  	     	     	     	     	     	     	 0.0174	   	10566	ACIS-S	 14.0	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.60	39.66	     	     	39.29	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 59333                   	NED
1779	UGC 11430                   	  63101	Y	 76.86	      	      	 76.86	19 21 08.37	+43 19 31.30	         	SA(s)c                	     	10.63	     	     	     	     	  	     	     	     	     	     	     	 0.0783	   	16577	ACIS-S	  9.8	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.88	39.70	     	     	39.46	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 63101                   	NED
1780	UGC 11465                   	  63529	Y	110.14	      	      	110.14	19 41 42.12	+50 37 57.16	         	SAB0^-(s)             	     	11.51	     	     	     	     	  	     	     	     	 9.57	 8.92	10.22	 0.1067	   	12740	ACIS-S	  8.0	 0.59	Y	-0.74709	 0.14355	 0.12068	 0.14964	-0.37524	 0.16138	     	     	 0.13	    1.23	    0.57	     2.27	40.14	40.65	40.29	40.91	-5.82	 -6.17	 -5.56	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	HR           	PGC 63529                   	NED
1781	UGC 11465 NOTES02           	  63532	Y	110.14	      	      	110.14	19 41 44.53	+50 37 15.15	         	                      	     	10.69	     	     	     	     	  	     	     	     	     	     	     	 0.1068	   	12740	ACIS-S	  8.0	     	 	        	        	        	        	        	        	     	     	     	        	        	     0.87	40.08	     	     	39.71	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 63532                   	NED
1782	UGC 11466                   	  63552	Y	 14.00	 14.00	 14.00	  9.00	19 42 58.76	+45 17 53.30	         	S?                    	     	 9.64	     	     	     	     	  	     	     	     	     	     	     	 0.1370	695	 7118	ACIS-S	  2.7	     	 	        	        	        	        	        	        	     	     	     	        	        	     1.64	38.71	     	     	37.94	     	      	      	             	     	      	     	      	      	      	       	     	     	     	     	     	     	     	   	G1.8         	PGC 63552                   	NED
