#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-04-07T09:42:08 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-04-07T09:42:09	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-order=I&-out.src=J/MNRAS/483/5554/catalog&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=J/MNRAS/483/5554/catalog&-out=SrcID&-out=IAUName&-out=OBS-ID&-out=MJD-Start&-out=RAJ2000&-out=DEJ2000&-out=CREP8&-out=EPHR1&-out=EPHR2&-out=EPHR3&-out=EPHR4&-out=NameRC3&-out=RV&-out=BTmag&-out=T&-out=FIRmag&-out=H21mag&-out=HI&-out=NameNED&-out=zNED&-out=DistBest&-out=EP8L&-out=IN-W11&-out=IS-COM39&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_74835554
#Name: J/MNRAS/483/5554
#Title: Non-nuclear X-ray sources in nearby galaxies (Earnshaw+, 2019)
#INFO	ivoid=ivo://cds.vizier/j/mnras/483/5554	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/483/5554	    IVOID of underlying data collection
#INFO	creator=Earnshaw H.P.	    First author or institution
#INFO	cites=bibcode:2019MNRAS.483.5554E	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2019	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/483/5554	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.74835554	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-08-19	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_483_5554_catalog:
#Name: J/MNRAS/483/5554/catalog
#Title: Extragalactic X-ray source catalogue
#Column	SrcID	(I6)	3XMM Source ID (SRCID)	[ucd=meta.id;meta.main]
#Column	IAUName	(A21)	3XMM IAU Name (IAUNAME)	[ucd=meta.id]
#Column	OBS-ID	(A10)	3XMM observation identification (OBS_ID)	[ucd=meta.id;obs.param;obs]
#Column	MJD-Start	(F10.4)	3XMM MJD date of start of observation (MJD_START)	[ucd=time.epoch]
#Column	RAJ2000	(F9.5)	3XMM corrected detection Right Ascension (J2000) (RA)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	3XMM corrected detection Declination (J2000) (DEC)	[ucd=pos.eq.dec;meta.main]
#Column	CREP8	(F9.6)	3XMM mean 0.2-12keV count rate (EP_8_RATE)	[ucd=phot.count;em.X-ray]
#Column	EPHR1	(F9.6)	? 3XMM mean hardness ratio, bands 1 and 2 (EP_HR1)	[ucd=phot.flux;stat.mean]
#Column	EPHR2	(F9.6)	? 3XMM mean hardness ratio, bands 2 and 3 (EP_HR2)	[ucd=phot.flux;stat.mean]
#Column	EPHR3	(F9.6)	? 3XMM mean hardness ratio, bands 3 and 4 (EP_HR3)	[ucd=phot.flux;stat.mean]
#Column	EPHR4	(F9.6)	? 3XMM mean hardness ratio, bands 4 and 5 (EP_HR4)	[ucd=phot.flux;stat.mean]
#Column	NameRC3	(a11)	RC3/LV host galaxy name (NAME)	[ucd=meta.id]
#Column	RV	(I5)	RC3 mean radial velocity (RADIAL_VELOCITY)	[ucd=phys.veloc;pos.heliocentric]
#Column	BTmag	(F9.6)	? RC3 total magnitude in B system (BT_MAG)	[ucd=phot.mag;em.opt.B]
#Column	T	(F10.6)	RC3/LV mean numerical Hubble stage (HUBBLE_STAGE)	[ucd=src.morph.type;stat.mean]
#Column	FIRmag	(F9.6)	? RC3 far infrared magnitude from IRAS (FAR_IR_MAG)	[ucd=phot.mag;em.IR]
#Column	H21mag	(F9.6)	? RC3 HI 21-cm emission-line magnitude (H_21CM_MAG)	[ucd=phot.mag;em.radio.750-1500MHz]
#Column	HI	(F9.6)	? RC3 corrected neutral hydrogen index (H_INDEX_CORR)	[ucd=phot.color]
#Column	NameNED	(a24)	NED galaxy name (NAME_NED)	[ucd=meta.id]
#Column	zNED	(F9.6)	? NED redshift (REDSHIFT_NED)	[ucd=src.redshift;pos.heliocentric]
#Column	DistBest	(F10.6)	Best distance measurement out of Dist, DistNED, DistNBG and DistNEDD (DISTANCE_BEST) (1)	[ucd=pos.angDistance]
#Column	EP8L	(D21.14)	Detection luminosity calculated from FluxEP8 and DistBest (EP_8_LUMINOSITY)	[ucd=phys.luminosity;em.X-ray]
#Column	IN-W11	(I1)	Flag true if source in Walton et al. 2011 (Cat. J/MNRAS/416/1844) (IN_W11)	[ucd=meta.code]
#Column	IS-COM39	(I1)	Flag true if source in subsample complete to 10^39^erg/s (IS_COMPLETE_39)	[ucd=meta.code]
SrcID	IAUName	OBS-ID	MJD-Start	RAJ2000	DEJ2000	CREP8	EPHR1	EPHR2	EPHR3	EPHR4	NameRC3	RV	BTmag	T	FIRmag	H21mag	HI	NameNED	zNED	DistBest	EP8L	IN-W11	IS-COM39
 33716	3XMM J073700.8+653417	0150651201	52893.3935	114.25311	+65.57156	 0.041086	 0.457914	 0.052312	-0.879361	-0.863829	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 4.98892996442940e+37	0	1
 16186	3XMM J073702.2+653934	0164560901	53260.7323	114.25937	+65.65968	 0.182176	 0.644265	 0.329682	-0.167322	-0.474930	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 5.85423750960603e+38	1	1
 16186	3XMM J073702.2+653934	0150651201	52893.3935	114.25913	+65.65985	 0.126190	 0.748685	 0.342404	-0.330413	-0.658528	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 3.19476817203598e+38	1	1
 16186	3XMM J073702.2+653934	0150651101	52759.6655	114.25957	+65.65971	 0.165606	 0.776473	 0.309625	-0.247488	-0.672225	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 4.46370104626718e+38	1	1
 89631	3XMM J073706.4+654215	0164560901	53260.7323	114.27682	+65.70420	 0.001376	 0.109948	 0.824470	-0.805677	-0.399949	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 2.74072982436390e+36	0	1
 24719	3XMM J073706.6+653640	0164560901	53260.7323	114.27784	+65.61127	 0.005916	 0.586043	-0.951462	-0.268379	 0.387560	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 8.53961363869497e+36	0	1
 21110	3XMM J073707.3+653455	0164560901	53260.7323	114.28078	+65.58208	 0.012881	 0.451918	-0.037186	-0.319405	-0.171534	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 3.71683208013939e+37	0	1
 21110	3XMM J073707.3+653455	0150651201	52893.3935	114.27932	+65.58233	 0.034135	 0.649310	 0.164696	-0.577704	-0.595527	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 7.12402076095732e+37	0	1
 21110	3XMM J073707.3+653455	0150651101	52759.6655	114.28071	+65.58258	 0.019921	 0.760486	 0.221459	-0.857608	-0.715654	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 3.37202522240626e+37	0	1
 20881	3XMM J073709.6+653306	0164560901	53260.7323	114.28994	+65.55176	 0.006198	-0.694508	-0.383327	-0.271202	-0.648651	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 8.12155181871674e+36	0	1
 20881	3XMM J073709.6+653306	0150651201	52893.3935	114.29089	+65.55153	 0.008882	-0.234173	-1.000000	 1.000000	-1.000000	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 1.87252033123920e+37	0	1
 89618	3XMM J073710.6+654208	0164560901	53260.7323	114.29455	+65.70240	 0.002698	 0.916008	 0.385665	-0.482206	 0.284289	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 5.94394174235180e+36	0	1
 89616	3XMM J073711.1+652828	0164560901	53260.7323	114.29633	+65.47447	 0.002383	 0.625708	 0.066093	-0.264282	 0.446146	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 1.00525031537917e+37	0	1
 16993	3XMM J073711.5+653345	0164560901	53260.7323	114.29836	+65.56272	 0.029845	 0.888018	 0.575292	-0.189800	-0.790120	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 7.71387325425916e+37	0	1
 16993	3XMM J073711.5+653345	0150651201	52893.3935	114.29772	+65.56279	 0.028393	 0.566013	 0.716650	-0.199109	-0.445331	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 1.09873877716924e+38	0	1
 16993	3XMM J073711.5+653345	0150651101	52759.6655	114.29815	+65.56279	 0.071854	 0.411928	 0.616156	 0.021600	-0.778078	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 2.65971939862510e+38	0	1
 89661	3XMM J073714.6+653159	0164560901	53260.7323	114.31084	+65.53332	 0.002878	 0.506856	-0.728092	-0.941509	 0.249588	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 3.66339233734566e+36	0	1
 43838	3XMM J073714.8+653429	0164560901	53260.7323	114.31200	+65.57476	 0.012075	 0.645983	 0.526434	-0.244319	-0.566725	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 3.69878106262303e+37	0	1
 43838	3XMM J073714.8+653429	0150651201	52893.3935	114.31152	+65.57477	 0.012443	-0.030950	 0.583540	 0.127567	-0.968203	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 3.00765363010911e+37	0	1
 89671	3XMM J073717.0+653557	0164560901	53260.7323	114.32096	+65.59942	 0.020618	 0.666734	 0.176545	-0.500185	-0.684079	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 3.89048634407158e+37	0	1
 89542	3XMM J073718.0+652953	0164560901	53260.7323	114.32503	+65.49818	 0.003809	 0.244766	 0.915086	-0.467889	-0.287282	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 1.27652619008399e+37	0	1
 89509	3XMM J073718.9+653053	0164560901	53260.7323	114.32877	+65.51475	 0.002161	 0.087860	 0.892463	-0.522178	-0.814888	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 3.31565806993923e+36	0	1
 89577	3XMM J073721.7+653317	0164560901	53260.7323	114.34077	+65.55488	 0.004952	-0.471960	-0.986328	 0.509753	 0.199931	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 6.24664223886298e+36	0	1
 89551	3XMM J073724.3+653758	0164560901	53260.7323	114.35127	+65.63287	 0.001283	-1.000000	 1.000000	 0.615625	-0.384094	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 7.38843055245563e+36	0	1
 89850	3XMM J073726.0+653656	0164560901	53260.7323	114.35840	+65.61562	 0.002396	 0.997922	 0.448672	 0.166437	-0.845610	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 5.53012089429241e+36	0	1
 89852	3XMM J073726.3+653210	0164560901	53260.7323	114.35991	+65.53624	 0.003004	 1.000000	 0.698717	 0.290027	-0.688455	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 1.05542400649455e+37	0	1
 47282	3XMM J073727.2+653102	0164560901	53260.7323	114.36388	+65.51728	 0.017430	 0.378403	 0.183806	-0.263707	-0.425842	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 4.91047140116160e+37	0	1
 47282	3XMM J073727.2+653102	0150651201	52893.3935	114.36251	+65.51725	 0.023307	 0.095621	 0.299870	-0.197038	-0.693702	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 4.92097947529363e+37	0	1
 89827	3XMM J073731.1+653902	0164560901	53260.7323	114.37992	+65.65082	 0.001702	 0.380709	 0.698954	-0.182467	-0.922413	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 4.03551947790296e+36	0	1
 89830	3XMM J073732.0+653045	0164560901	53260.7323	114.38372	+65.51259	 0.003287	 0.840690	 0.496377	-0.303606	-0.220029	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 9.68512955733708e+36	0	1
 20199	3XMM J073733.4+653307	0164560901	53260.7323	114.38917	+65.55219	 0.031761	 0.458297	 0.066262	-0.405466	-0.461992	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 7.41291163570327e+37	0	1
 20199	3XMM J073733.4+653307	0150651201	52893.3935	114.39012	+65.55212	 0.018040	 0.598459	 0.178488	-0.666446	-0.336975	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 3.59152606162069e+37	0	1
 20199	3XMM J073733.4+653307	0150651101	52759.6655	114.38782	+65.55205	 0.029408	 0.914123	 0.237807	-0.431175	-0.132257	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 6.77803840434930e+37	0	1
 89875	3XMM J073737.0+653200	0164560901	53260.7323	114.40456	+65.53358	 0.009198	 0.347636	-0.013742	-0.606050	-0.319891	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 1.84179736380003e+37	0	1
 50924	3XMM J073738.2+653629	0164560901	53260.7323	114.40953	+65.60821	 0.013559	-0.920542	-0.995931	-1.000000	 1.000000	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 1.47454879787290e+37	0	1
 50924	3XMM J073738.2+653629	0150651201	52893.3935	114.41064	+65.60860	 0.017525	-0.867817	 0.152661	-0.550236	-1.000000	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 1.17124147947093e+37	0	1
 89739	3XMM J073739.6+653322	0164560901	53260.7323	114.41529	+65.55624	 0.002187	-0.982375	-1.000000	         	 1.000000	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 2.45437892359303e+36	0	1
 89753	3XMM J073740.4+653521	0164560901	53260.7323	114.41851	+65.58930	 0.007074	 1.000000	 0.651815	-0.163813	-0.347352	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 3.12228903480999e+37	0	1
 89717	3XMM J073740.6+653140	0164560901	53260.7323	114.41922	+65.52796	 0.003470	 0.741853	 0.405921	-0.240828	-0.490079	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 8.56847237977712e+36	0	1
 90907	3XMM J073747.7+652905	0164560901	53260.7323	114.44915	+65.48494	 0.002091	 0.612048	 0.096598	-0.286125	-0.466080	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 4.89769953277484e+36	0	1
 90973	3XMM J073752.8+653409	0164560901	53260.7323	114.47033	+65.56927	 0.003104	 0.011007	 0.164680	-0.737574	-0.496827	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 4.69679984539787e+36	0	1
 90978	3XMM J073753.1+653128	0164560901	53260.7323	114.47145	+65.52451	 0.003512	 0.865686	 0.658087	-0.427581	 0.125659	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 1.52923948169033e+37	0	1
 90804	3XMM J073758.6+652908	0164560901	53260.7323	114.49454	+65.48557	 0.005478	 0.506804	-0.252415	-0.979212	-0.399375	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 8.09336856035745e+36	0	1
 90797	3XMM J073759.2+653609	0164560901	53260.7323	114.49684	+65.60277	 0.001637	 0.596695	 0.814846	 0.139480	-0.102544	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 6.49660369332494e+36	0	1
 21114	3XMM J073800.2+653208	0164560901	53260.7323	114.50137	+65.53566	 0.032232	 0.506975	 0.254285	-0.306695	-0.342049	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 9.63446676375131e+37	0	1
 21114	3XMM J073800.2+653208	0150651201	52893.3935	114.49999	+65.53546	 0.046758	 0.497297	 0.111831	-0.023621	-0.102805	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 1.12418270143690e+38	0	1
 21114	3XMM J073800.2+653208	0150651101	52759.6655	114.50123	+65.53509	 0.035999	 0.323023	 0.601156	-0.900800	-0.633861	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 5.08077357545922e+37	0	1
 90870	3XMM J073804.4+653230	0164560901	53260.7323	114.51837	+65.54189	 0.005634	-0.417209	 0.873936	 0.858880	 0.074868	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 4.92568274229009e+37	0	1
 91123	3XMM J073808.6+653332	0164560901	53260.7323	114.53620	+65.55902	 0.001853	-0.021969	 0.575423	-0.849567	 0.834363	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 4.54727604944587e+36	0	1
 90455	3XMM J073819.0+653049	0164560901	53260.7323	114.57957	+65.51372	 0.002920	 0.164505	 0.096009	-0.694418	 0.723840	NGC 2403   	  107	 8.930000	  6.000000	 8.630000	 9.580000	 1.030000	NGC 2403                	 0.000445	  3.233077	 7.69892426532234e+36	0	1
 77847	3XMM J074335.6+493957	0400070401	54178.0656	115.89863	+49.66588	 0.004135	 0.706455	-0.130078	-0.189652	-0.396362	IC 471     	 5519	 0.000000	 -5.000000	 0.000000	 0.000000	 0.000000	IC 0471                 	 0.018082	 72.279999	 1.26090232521948e+40	0	0
 68983	3XMM J081150.1-181758	0164571501	53659.5741	122.95890	-18.29963	 0.003330	 1.000000	 0.723821	 0.708608	-0.448685	           	    0	 0.000000	  3.700000	13.660000	 0.000000	 0.000000	ESO 561- G 023          	 0.015424	 61.653332	 5.93793090686482e+39	0	0
  7112	3XMM J081827.9+704251	0561580401	55281.4055	124.61676	+70.71421	 0.027889	 0.643253	 0.192292	-0.225094	-0.394515	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 8.01080909366092e+37	0	1
  7112	3XMM J081827.9+704251	0200470101	53110.8554	124.61611	+70.71432	 0.018401	 0.431152	 0.141194	-0.248032	-0.588044	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 6.78973814491509e+37	0	1
  7112	3XMM J081827.9+704251	0112520901	52535.1063	124.61604	+70.71425	 0.026807	 0.623138	 0.459210	-0.360432	-0.942539	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 3.72383920237675e+37	0	1
  7112	3XMM J081827.9+704251	0112520601	52374.6027	124.61661	+70.71426	 0.027871	 0.495898	 0.426365	-0.160339	-0.966254	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 4.98347128562402e+37	0	1
  7112	3XMM J081827.9+704251	0112520701	52380.5320	124.61677	+70.71427	 0.030657	 0.509467	 0.504628	-0.304924	-0.408805	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 7.85177922202230e+37	0	1
 69878	3XMM J081848.0+704059	0200470101	53110.8554	124.70009	+70.68308	 0.003508	 0.799752	 0.558457	-0.612693	 0.339730	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 1.12268899058513e+37	0	1
  8176	3XMM J081855.1+704128	0561580401	55281.4055	124.73007	+70.69115	 0.011905	 0.149820	 0.143301	-0.355585	-0.734859	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 2.13317658229232e+37	0	1
  8176	3XMM J081855.1+704128	0112520901	52535.1063	124.73099	+70.69121	 0.008396	 0.712897	-0.215341	-0.157460	-0.674380	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 1.51739337926120e+37	0	1
  8176	3XMM J081855.1+704128	0112520601	52374.6027	124.72834	+70.69149	 0.013181	 0.301814	 0.243699	-0.461075	-0.281112	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 1.84473464458295e+37	0	1
  8176	3XMM J081855.1+704128	0112520701	52380.5320	124.73203	+70.69146	 0.013820	 0.586825	-0.012040	 0.053334	-0.673429	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 3.03628093919674e+37	0	1
 46744	3XMM J081857.7+704008	0561580401	55281.4055	124.73990	+70.66904	 0.002215	 0.949866	-0.869847	-0.533712	-0.714514	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 3.03358429412798e+36	0	1
 23599	3XMM J081858.8+704239	0561580401	55281.4055	124.74772	+70.71118	 0.002717	 0.781756	 0.671094	-0.391560	-0.241584	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 6.21715080530833e+36	0	1
 37531	3XMM J081901.1+703939	0561580401	55281.4055	124.75493	+70.66095	 0.004665	 0.856768	 0.433610	-0.212244	-0.735010	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 1.13217916393494e+37	0	1
  7352	3XMM J081910.1+704641	0561580401	55281.4055	124.79244	+70.77828	 0.032548	 0.692246	 0.748721	-0.134870	-0.483574	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 1.12350496551911e+38	0	1
  7352	3XMM J081910.1+704641	0112520901	52535.1063	124.79245	+70.77799	 0.035238	 1.000000	 0.791053	-0.079443	-0.302259	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 1.40467602822664e+38	0	1
  7352	3XMM J081910.1+704641	0112520601	52374.6027	124.79249	+70.77798	 0.031401	 0.921484	 0.612206	 0.011799	-0.651713	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 1.03874578185958e+38	0	1
  7352	3XMM J081910.1+704641	0112520701	52380.5320	124.79116	+70.77808	 0.037035	 1.000000	 0.966774	-0.135671	 0.011435	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 8.25772487282257e+37	0	1
 21321	3XMM J081911.1+704033	0561580401	55281.4055	124.79551	+70.67611	 0.005908	 0.710824	-0.015722	-0.354192	-0.534274	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 8.60813506155875e+36	0	1
  6996	3XMM J081928.9+704219	0561580401	55281.4055	124.87083	+70.70537	 2.163480	 0.382143	-0.098842	-0.523930	-0.722437	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 3.25820157355928e+39	1	1
  6996	3XMM J081928.9+704219	0200470101	53110.8554	124.87084	+70.70534	 5.521700	 0.454270	 0.015493	-0.528291	-0.677599	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 9.03118402004987e+39	1	1
  6996	3XMM J081928.9+704219	0112520901	52535.1063	124.87083	+70.70518	 1.404660	 0.347591	-0.186850	-0.585301	-0.831669	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 1.83052686324294e+39	1	1
  6996	3XMM J081928.9+704219	0112520601	52374.6027	124.87077	+70.70528	 5.436320	 0.442791	 0.035885	-0.536332	-0.678318	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 8.67546214262504e+39	1	1
  6996	3XMM J081928.9+704219	0112520701	52380.5320	124.87073	+70.70537	 4.870500	 0.412313	 0.002497	-0.477831	-0.641621	HOLMBERG II	  157	11.100000	 10.000000	12.840000	11.210000	 0.310000	Holmberg II             	 0.000474	  3.123333	 8.16578836905548e+39	1	1
 69762	3XMM J081950.2+205900	0505930301	54560.7191	124.95957	+20.98357	 0.002175	 0.867617	-0.533502	-0.340506	 0.564426	NGC 2560   	 4925	14.300000	  0.000000	 0.000000	 0.000000	 0.000000	NGC 2560                	 0.016325	 65.253334	 5.54925917054902e+39	0	0
 27999	3XMM J081952.6+205908	0108860501	52197.0425	124.97031	+20.98562	 0.012188	-0.881820	 0.970523	 0.108050	-0.740002	NGC 2560   	 4925	14.300000	  0.000000	 0.000000	 0.000000	 0.000000	NGC 2560                	 0.016325	 65.253334	 1.69641708969196e+40	0	0
